strategy,start_fraction,n_starts,algo,func,dim,rep,fopt,time,iterations,seed
rand1bin,3/4,41,SMCO_EVO,Rastrigin,3000,1,-25130.210853931712,8041.988481935114,341,886357985
rand1bin,3/4,41,SMCO_R_EVO,Rastrigin,3000,1,-25059.14453686364,7733.524118782952,341,886357985
rand1bin,3/4,41,SMCO_BR_EVO,Rastrigin,3000,1,-25144.99749720802,8431.537288177758,191,886357985
rand1bin,1/2,27,SMCO_EVO,Ackley,3000,0,-0.3927927704696157,6306.431543368846,327,1182358643
rand1bin,1/2,27,SMCO_R_EVO,Ackley,3000,0,-0.0755592318290863,6255.20562531054,327,1182358643
rand1bin,4/5,44,SMCO_EVO,Rastrigin,3000,1,-25133.006987042456,8789.560666872188,344,886357985
rand1bin,1/2,27,SMCO_BR_EVO,Ackley,3000,0,-0.08271363212091787,6763.893430866301,177,1182358643
rand1bin,4/5,44,SMCO_R_EVO,Rastrigin,3000,1,-25064.407428730505,8842.509524911642,344,886357985
rand1bin,4/5,44,SMCO_BR_EVO,Rastrigin,3000,1,-25150.81985656382,9388.387436566874,194,886357985
rand1bin,2/3,36,SMCO_R_EVO,Ackley,3000,0,-0.0736168743709098,8131.67267322354,336,1182358643
rand1bin,2/3,36,SMCO_EVO,Ackley,3000,0,-0.3785238789326546,8169.49906103313,336,1182358643
rand1bin,2/3,36,SMCO_BR_EVO,Ackley,3000,0,-0.0818407992736323,9353.162544377148,186,1182358643
rand1bin,full,55,SMCO_R_EVO,Ackley,3000,0,-0.07397228153488955,12456.64767713286,355,1182358643
rand1bin,full,55,SMCO_EVO,Ackley,3000,0,-0.3461074236448707,12892.101177616045,355,1182358643
rand1bin,3/4,41,SMCO_EVO,Ackley,3000,0,-0.37020899393069273,9835.263901863247,341,1182358643
rand1bin,3/4,41,SMCO_R_EVO,Ackley,3000,0,-0.07310952358185263,9738.344171667472,341,1182358643
rand1bin,4/5,44,SMCO_EVO,Ackley,3000,0,-0.3636838758465548,10041.184814799577,344,1182358643
rand1bin,3/4,41,SMCO_BR_EVO,Ackley,3000,0,-0.08059819286344494,10704.311755172908,191,1182358643
rand1bin,1/2,27,SMCO_EVO,Ackley,3000,1,-0.3898027103664572,6399.120430057868,327,1229620669
rand1bin,1/2,27,SMCO_R_EVO,Ackley,3000,1,-0.0740490932632345,6546.115173671395,327,1229620669
rand1bin,full,55,SMCO_BR_EVO,Ackley,3000,0,-0.07960359327975697,14513.878045370802,205,1182358643
rand1bin,4/5,44,SMCO_R_EVO,Ackley,3000,0,-0.07374062275499016,10664.33452108875,344,1182358643
rand1bin,1/2,27,SMCO_BR_EVO,Ackley,3000,1,-0.08232825827587265,6757.578054340556,177,1229620669
rand1bin,1/2,27,SMCO_EVO,Rosenbrock,3000,0,-779.8573745319991,1888.2340634055436,327,832555659
rand1bin,1/2,27,SMCO_R_EVO,Rosenbrock,3000,0,-68.1834094919015,1953.4010369833559,327,832555659
rand1bin,4/5,44,SMCO_BR_EVO,Ackley,3000,0,-0.08060093571623428,11691.54640448466,194,1182358643
rand1bin,full,55,SMCO_EVO,Rosenbrock,3000,0,-677.3318292175168,3706.590057771653,355,832555659
rand1bin,2/3,36,SMCO_EVO,Ackley,3000,1,-0.3764221986472802,8700.036624539644,336,1229620669
rand1bin,1/2,27,SMCO_BR_EVO,Rosenbrock,3000,0,-78.64002741989053,2018.542291695252,177,832555659
rand1bin,2/3,36,SMCO_EVO,Rosenbrock,3000,0,-750.3699902941893,2336.042542545125,336,832555659
rand1bin,2/3,36,SMCO_R_EVO,Ackley,3000,1,-0.07406139558174418,8770.705309992656,336,1229620669
rand1bin,full,55,SMCO_R_EVO,Rosenbrock,3000,0,-79.52146588342525,3941.4196286164224,355,832555659
rand1bin,full,55,SMCO_BR_EVO,Rosenbrock,3000,0,-6891.78634246011,3728.646538965404,205,832555659
rand1bin,full,55,SMCO_EVO,Ackley,3000,1,-0.346624505456536,12627.582284305245,355,1229620669
rand1bin,2/3,36,SMCO_R_EVO,Rosenbrock,3000,0,-66.79897801984004,2609.417238805443,336,832555659
rand1bin,2/3,36,SMCO_BR_EVO,Ackley,3000,1,-0.081626435304337,9195.629010012373,186,1229620669
rand1bin,2/3,36,SMCO_BR_EVO,Rosenbrock,3000,0,-701.065128032393,2588.562194498256,186,832555659
rand1bin,3/4,41,SMCO_EVO,Ackley,3000,1,-0.3715462418839235,9253.87293134816,341,1229620669
rand1bin,3/4,41,SMCO_EVO,Rosenbrock,3000,0,-727.8290834861949,2949.2320696897805,341,832555659
rand1bin,3/4,41,SMCO_R_EVO,Rosenbrock,3000,0,-67.92716987920097,2941.2951491102576,341,832555659
rand1bin,3/4,41,SMCO_BR_EVO,Rosenbrock,3000,0,-1586.6642395098447,3022.0423638001084,191,832555659
rand1bin,full,55,SMCO_R_EVO,Ackley,3000,1,-0.0735324943128437,13619.572440544143,355,1229620669
rand1bin,4/5,44,SMCO_EVO,Rosenbrock,3000,0,-710.3309626310579,3162.7203394435346,344,832555659
rand1bin,4/5,44,SMCO_R_EVO,Rosenbrock,3000,0,-69.57120931706264,2897.2032773308456,344,832555659
rand1bin,1/2,27,SMCO_EVO,Rosenbrock,3000,1,-781.3196091027102,1924.7970522493124,327,229981575
rand1bin,4/5,44,SMCO_BR_EVO,Rosenbrock,3000,0,-1955.601717147386,3243.127625009045,194,832555659
rand1bin,1/2,27,SMCO_R_EVO,Rosenbrock,3000,1,-67.71458948717692,1793.3905824832618,327,229981575
rand1bin,1/2,27,SMCO_BR_EVO,Rosenbrock,3000,1,-81.97039664172408,2013.5493207033724,177,229981575
rand1bin,2/3,36,SMCO_EVO,Rosenbrock,3000,1,-741.9105018645073,2312.8559825029224,336,229981575
rand1bin,full,55,SMCO_R_EVO,Rosenbrock,3000,1,-72.91650269806424,3640.952452203259,355,229981575
rand1bin,3/4,41,SMCO_R_EVO,Ackley,3000,1,-0.07288927319191929,10098.052906554192,341,1229620669
rand1bin,full,55,SMCO_EVO,Rosenbrock,3000,1,-686.443504373737,3971.190183678642,355,229981575
rand1bin,full,55,SMCO_BR_EVO,Ackley,3000,1,-0.08015524743930103,14839.932577529922,205,1229620669
rand1bin,full,55,SMCO_BR_EVO,Rosenbrock,3000,1,-6828.097294352637,3632.63690543361,205,229981575
rand1bin,2/3,36,SMCO_BR_EVO,Rosenbrock,3000,1,-639.9048966906464,2323.329093925655,186,229981575
rand1bin,3/4,41,SMCO_BR_EVO,Ackley,3000,1,-0.08132093850649769,10129.034039478749,191,1229620669
rand1bin,2/3,36,SMCO_R_EVO,Rosenbrock,3000,1,-67.2803287769573,2487.4818578045815,336,229981575
rand1bin,4/5,44,SMCO_EVO,Ackley,3000,1,-0.36222544682910796,10018.463887635618,344,1229620669
rand1bin,3/4,41,SMCO_EVO,Rosenbrock,3000,1,-720.8210373276215,2712.6678126249462,341,229981575
rand1bin,3/4,41,SMCO_R_EVO,Rosenbrock,3000,1,-67.279858769459,2640.4175041764975,341,229981575
rand1bin,4/5,44,SMCO_EVO,Rosenbrock,3000,1,-723.6772574730855,2530.162650210783,344,229981575
rand1bin,3/4,41,SMCO_BR_EVO,Rosenbrock,3000,1,-1227.0434299211424,2689.5884838867933,191,229981575
rand1bin,4/5,44,SMCO_R_EVO,Ackley,3000,1,-0.07271400687483665,10431.67972456105,344,1229620669
rand1bin,4/5,44,SMCO_R_EVO,Rosenbrock,3000,1,-70.2209470757286,2560.53238767758,344,229981575
rand1bin,4/5,44,SMCO_BR_EVO,Rosenbrock,3000,1,-2183.167389254878,2594.956554280594,194,229981575
rand1bin,4/5,44,SMCO_BR_EVO,Ackley,3000,1,-0.07983559612374735,11170.983092594892,194,1229620669
rand1bin,1/2,35,SMCO_R_EVO,Ackley,5000,1,-0.07449199916046867,19969.20141098462,335,551607445
rand1bin,1/2,35,SMCO_R_EVO,Ackley,5000,0,-0.07437215022252319,20260.351746181026,335,645967753
rand1bin,1/2,35,SMCO_EVO,Ackley,5000,0,-0.38084057234971924,20445.69134980347,335,645967753
rand1bin,1/2,35,SMCO_EVO,Ackley,5000,1,-0.37545961745280865,20585.43960933853,335,551607445
rand1bin,1/2,35,SMCO_BR_EVO,Ackley,5000,0,-0.08177120668136384,22970.242120024748,185,645967753
rand1bin,2/3,47,SMCO_EVO,Ackley,5000,0,-0.36373519766057116,26661.786243293434,347,645967753
rand1bin,2/3,47,SMCO_R_EVO,Ackley,5000,0,-0.0736981982934144,28469.56716122944,347,645967753
rand1bin,3/4,53,SMCO_EVO,Ackley,5000,0,-0.3534282269825515,30359.78630036302,353,645967753
rand1bin,2/3,47,SMCO_BR_EVO,Ackley,5000,0,-0.0805444225986709,31220.036925054155,197,645967753
rand1bin,3/4,53,SMCO_R_EVO,Ackley,5000,0,-0.07377473121657419,32121.47919277288,353,645967753
rand1bin,4/5,56,SMCO_R_EVO,Ackley,5000,0,-0.07394284006254681,32357.265729354694,356,645967753
rand1bin,4/5,56,SMCO_EVO,Ackley,5000,0,-0.34986816175938573,33525.574871438555,356,645967753
rand1bin,3/4,53,SMCO_BR_EVO,Ackley,5000,0,-0.08004832427294106,34168.654716284946,203,645967753
rand1bin,4/5,56,SMCO_BR_EVO,Ackley,5000,0,-0.07979789627128087,37198.37029048521,206,645967753
rand1bin,1/2,35,SMCO_BR_EVO,Ackley,5000,1,-0.08212096237990751,21558.917968921363,185,551607445
rand1bin,2/3,47,SMCO_R_EVO,Ackley,5000,1,-0.07315494069365558,26614.736823888496,347,551607445
rand1bin,2/3,47,SMCO_EVO,Ackley,5000,1,-0.3623428461541569,27813.299010762013,347,551607445
rand1bin,full,71,SMCO_BR_EVO,Ackley,5000,1,-11.669221169913877,50096.48728780728,221,551607445
rand1bin,full,71,SMCO_R_EVO,Ackley,5000,0,-3.278982644809791,50128.02073151432,371,645967753
rand1bin,full,71,SMCO_EVO,Ackley,5000,1,-3.599811537054855,50176.901863344014,371,551607445
rand1bin,full,71,SMCO_BR_EVO,Ackley,5000,0,-11.728689392481208,50318.13088006526,221,645967753
rand1bin,full,71,SMCO_EVO,Ackley,5000,0,-3.6037101222856234,50631.852882816456,371,645967753
rand1bin,full,71,SMCO_R_EVO,Ackley,5000,1,-3.2825663813743557,51123.76216394175,371,551607445
rand1bin,3/4,53,SMCO_EVO,Ackley,5000,1,-0.3520951263459442,28936.7089170143,353,551607445
rand1bin,2/3,47,SMCO_BR_EVO,Ackley,5000,1,-0.08078394038953407,31489.749795068055,197,551607445
rand1bin,3/4,53,SMCO_R_EVO,Ackley,5000,1,-0.07367654388182077,25905.07982403785,353,551607445
rand1bin,4/5,56,SMCO_EVO,Ackley,5000,1,-0.35108221215989177,27335.78379938379,356,551607445
rand1bin,4/5,56,SMCO_R_EVO,Ackley,5000,1,-0.07346734419797274,27952.9192488268,356,551607445
rand1bin,3/4,53,SMCO_BR_EVO,Ackley,5000,1,-0.07970266734811249,31151.09925740864,203,551607445
rand1bin,4/5,56,SMCO_BR_EVO,Ackley,5000,1,-0.07995032798914226,31762.928806968965,206,551607445
rand1bin,1/2,16,SMCO_EVO,Rastrigin,1000,0,-2519.067833116509,413.12979653291404,316,1992977623
rand1bin,1/2,16,SMCO_BR_EVO,Rastrigin,1000,0,-2537.526064110023,460.41670702956617,166,1992977623
rand1bin,1/2,16,SMCO_R_EVO,Rastrigin,1000,0,-2501.4533963300473,461.61342826858163,316,1992977623
rand1bin,3/4,24,SMCO_R_EVO,Rastrigin,1000,0,-7827.022905052228,552.6584271900356,324,1992977623
rand1bin,3/4,24,SMCO_BR_EVO,Rastrigin,1000,0,-7836.181227960302,553.9647754179314,174,1992977623
rand1bin,2/3,21,SMCO_EVO,Rastrigin,1000,0,-6113.522716850213,567.2277077315375,321,1992977623
rand1bin,4/5,25,SMCO_BR_EVO,Rastrigin,1000,0,-8010.653816711174,577.3672700338066,175,1992977623
rand1bin,4/5,25,SMCO_R_EVO,Rastrigin,1000,0,-7972.967749433783,592.3385268570855,325,1992977623
rand1bin,2/3,21,SMCO_BR_EVO,Rastrigin,1000,0,-6124.066318783972,595.2462481157854,171,1992977623
rand1bin,2/3,21,SMCO_R_EVO,Rastrigin,1000,0,-6082.593430028224,604.0163491051644,321,1992977623
rand1bin,3/4,24,SMCO_EVO,Rastrigin,1000,0,-7816.962959385981,675.6230295132846,324,1992977623
rand1bin,4/5,25,SMCO_EVO,Rastrigin,1000,0,-7997.257667807199,691.9454179136083,325,1992977623
rand1bin,full,32,SMCO_BR_EVO,Rastrigin,1000,0,-8110.471836096436,768.0062282392755,182,1992977623
rand1bin,1/2,16,SMCO_EVO,Rastrigin,1000,1,-2461.656105486637,374.42594635207206,316,802871722
rand1bin,full,32,SMCO_BR_EVO,Rastrigin,1000,1,-8037.141416676658,851.066675523296,182,802871722
rand1bin,full,32,SMCO_R_EVO,Rastrigin,1000,1,-8004.497138120034,858.3799626287073,332,802871722
rand1bin,full,32,SMCO_EVO,Rastrigin,1000,1,-8027.848604429964,875.18455536291,332,802871722
rand1bin,1/2,16,SMCO_R_EVO,Rastrigin,1000,1,-2464.477496739799,416.47818476334214,316,802871722
rand1bin,full,32,SMCO_R_EVO,Rastrigin,1000,0,-8077.196048066335,893.5290414923802,332,1992977623
rand1bin,1/2,16,SMCO_BR_EVO,Rastrigin,1000,1,-2473.949287548565,437.37423228565603,166,802871722
rand1bin,full,32,SMCO_EVO,Rastrigin,1000,0,-8100.247472905403,910.3975739283487,332,1992977623
rand1bin,2/3,21,SMCO_EVO,Rastrigin,1000,1,-6022.209643575925,555.9482452524826,321,802871722
rand1bin,2/3,21,SMCO_R_EVO,Rastrigin,1000,1,-6004.864541724723,572.3582898490131,321,802871722
rand1bin,2/3,21,SMCO_BR_EVO,Rastrigin,1000,1,-6029.399117321704,579.3881490044296,171,802871722
rand1bin,3/4,24,SMCO_EVO,Rastrigin,1000,1,-7713.132225937731,624.5163880586624,324,802871722
rand1bin,3/4,24,SMCO_R_EVO,Rastrigin,1000,1,-7689.006640829453,618.0801783045754,324,802871722
rand1bin,3/4,24,SMCO_BR_EVO,Rastrigin,1000,1,-7728.860406194535,648.4085487024859,174,802871722
rand1bin,4/5,25,SMCO_EVO,Rastrigin,1000,1,-7833.357833713584,645.2796124331653,325,802871722
rand1bin,1/2,16,SMCO_EVO,Rastrigin,1000,2,-2525.228310649298,407.1098337797448,316,986617303
rand1bin,1/2,16,SMCO_BR_EVO,Rastrigin,1000,2,-2508.4293621415327,420.0869151484221,166,986617303
rand1bin,1/2,16,SMCO_R_EVO,Rastrigin,1000,2,-2486.2350147109173,421.8312406456098,316,986617303
rand1bin,4/5,25,SMCO_R_EVO,Rastrigin,1000,1,-7801.997739553209,665.8826827555895,325,802871722
rand1bin,4/5,25,SMCO_BR_EVO,Rastrigin,1000,1,-7846.658745424282,658.2014771485701,175,802871722
rand1bin,2/3,21,SMCO_EVO,Rastrigin,1000,2,-6032.78242689359,526.3182900035754,321,986617303
rand1bin,2/3,21,SMCO_R_EVO,Rastrigin,1000,2,-5992.116049294523,561.8008519085124,321,986617303
rand1bin,2/3,21,SMCO_BR_EVO,Rastrigin,1000,2,-6027.106573994071,569.3957870081067,171,986617303
rand1bin,full,32,SMCO_R_EVO,Rastrigin,1000,2,-8033.470753868887,821.1157932775095,332,986617303
rand1bin,full,32,SMCO_EVO,Rastrigin,1000,2,-8056.924052340711,854.503962598741,332,986617303
rand1bin,full,32,SMCO_BR_EVO,Rastrigin,1000,2,-8065.408768062289,857.1490685176104,182,986617303
rand1bin,1/2,16,SMCO_EVO,Rastrigin,1000,3,-2599.3597061079145,414.3290620530024,316,172460067
rand1bin,3/4,24,SMCO_EVO,Rastrigin,1000,2,-7783.1921561402705,635.5068865502253,324,986617303
rand1bin,1/2,16,SMCO_R_EVO,Rastrigin,1000,3,-2600.316830376524,408.3280884837732,316,172460067
rand1bin,3/4,24,SMCO_R_EVO,Rastrigin,1000,2,-7778.251101108346,631.2948592677712,324,986617303
rand1bin,1/2,16,SMCO_BR_EVO,Rastrigin,1000,3,-2620.045751452706,420.763684743084,166,172460067
rand1bin,3/4,24,SMCO_BR_EVO,Rastrigin,1000,2,-7823.372064556731,670.1448881188408,174,986617303
rand1bin,4/5,25,SMCO_EVO,Rastrigin,1000,2,-7928.98838213844,654.0551478182897,325,986617303
rand1bin,4/5,25,SMCO_R_EVO,Rastrigin,1000,2,-7904.725795389792,666.6577200712636,325,986617303
rand1bin,4/5,25,SMCO_BR_EVO,Rastrigin,1000,2,-7942.397236413138,654.5946026146412,175,986617303
rand1bin,2/3,21,SMCO_EVO,Rastrigin,1000,3,-6322.428060919525,545.3077400745824,321,172460067
rand1bin,2/3,21,SMCO_R_EVO,Rastrigin,1000,3,-6301.546581742997,550.3500741161406,321,172460067
rand1bin,2/3,21,SMCO_BR_EVO,Rastrigin,1000,3,-6304.336418124662,583.104472598061,171,172460067
rand1bin,full,32,SMCO_EVO,Rastrigin,1000,3,-8160.089088890265,813.7347912425175,332,172460067
rand1bin,full,32,SMCO_R_EVO,Rastrigin,1000,3,-8137.076223218301,858.6554422602057,332,172460067
rand1bin,full,32,SMCO_BR_EVO,Rastrigin,1000,3,-8178.224526197776,854.7840420762077,182,172460067
rand1bin,3/4,24,SMCO_EVO,Rastrigin,1000,3,-8083.875899711876,617.2894054315984,324,172460067
rand1bin,3/4,24,SMCO_R_EVO,Rastrigin,1000,3,-8053.386988853497,629.4887210782617,324,172460067
rand1bin,1/2,16,SMCO_EVO,Rastrigin,1000,4,-2495.9263223146518,416.01589063741267,316,1626558576
rand1bin,1/2,16,SMCO_R_EVO,Rastrigin,1000,4,-2463.4170670961794,395.2682681726292,316,1626558576
rand1bin,1/2,16,SMCO_BR_EVO,Rastrigin,1000,4,-2505.3119938954733,426.4278640104458,166,1626558576
rand1bin,3/4,24,SMCO_BR_EVO,Rastrigin,1000,3,-8086.3811610657995,634.1231556152925,174,172460067
rand1bin,4/5,25,SMCO_EVO,Rastrigin,1000,3,-8208.276376723432,644.6100607812405,325,172460067
rand1bin,4/5,25,SMCO_R_EVO,Rastrigin,1000,3,-8170.587250436229,674.1789755057544,325,172460067
rand1bin,4/5,25,SMCO_BR_EVO,Rastrigin,1000,3,-8211.279149194577,686.8226801734418,175,172460067
rand1bin,2/3,21,SMCO_EVO,Rastrigin,1000,4,-6079.525287500539,520.7630068873987,321,1626558576
rand1bin,2/3,21,SMCO_R_EVO,Rastrigin,1000,4,-6078.689904800625,547.4223202634603,321,1626558576
rand1bin,full,32,SMCO_R_EVO,Rastrigin,1000,4,-8197.367428129284,819.7251473627985,332,1626558576
rand1bin,full,32,SMCO_EVO,Rastrigin,1000,4,-8220.451092939556,879.288929364644,332,1626558576
rand1bin,full,32,SMCO_BR_EVO,Rastrigin,1000,4,-8229.391194024869,834.5629107076675,182,1626558576
rand1bin,3/4,24,SMCO_EVO,Rastrigin,1000,4,-7887.473976898476,597.8521514572203,324,1626558576
rand1bin,2/3,21,SMCO_BR_EVO,Rastrigin,1000,4,-6129.80866301861,602.6091688452289,171,1626558576
rand1bin,3/4,24,SMCO_R_EVO,Rastrigin,1000,4,-7860.888057358301,616.2488702721894,324,1626558576
rand1bin,3/4,24,SMCO_BR_EVO,Rastrigin,1000,4,-7891.520129114353,616.960321017541,174,1626558576
rand1bin,4/5,25,SMCO_EVO,Rastrigin,1000,4,-8021.870562248909,729.2539015104994,325,1626558576
rand1bin,1/2,16,SMCO_BR_EVO,Ackley,1000,0,-0.08167129926835459,555.8971751518548,166,1120682288
rand1bin,1/2,16,SMCO_EVO,Ackley,1000,0,-0.40910726363246797,638.2747548762709,316,1120682288
rand1bin,1/2,16,SMCO_R_EVO,Ackley,1000,0,-0.07639996088359213,577.8326955111697,316,1120682288
rand1bin,4/5,25,SMCO_R_EVO,Rastrigin,1000,4,-8011.873537733908,768.109103212133,325,1626558576
rand1bin,4/5,25,SMCO_BR_EVO,Rastrigin,1000,4,-8029.738620990573,750.0395913934335,175,1626558576
rand1bin,2/3,21,SMCO_EVO,Ackley,1000,0,-0.39021299196769066,679.4848058717325,321,1120682288
rand1bin,2/3,21,SMCO_R_EVO,Ackley,1000,0,-0.07600633934666634,709.9104347312823,321,1120682288
rand1bin,full,32,SMCO_R_EVO,Ackley,1000,0,-0.07240786107300368,1094.5809415131807,332,1120682288
rand1bin,3/4,24,SMCO_R_EVO,Ackley,1000,0,-0.07595527606882202,814.6936724744737,324,1120682288
rand1bin,2/3,21,SMCO_BR_EVO,Ackley,1000,0,-0.08214114408778572,921.136177639477,171,1120682288
rand1bin,3/4,24,SMCO_BR_EVO,Ackley,1000,0,-0.08113251676885413,857.4976015565917,174,1120682288
rand1bin,1/2,16,SMCO_EVO,Ackley,1000,1,-0.4075381497075239,592.047662855126,316,1434004311
rand1bin,4/5,25,SMCO_R_EVO,Ackley,1000,0,-0.07516746121681495,854.1454533739015,325,1120682288
rand1bin,full,32,SMCO_EVO,Ackley,1000,0,-0.38220365507242393,1332.3789819469675,332,1120682288
rand1bin,3/4,24,SMCO_EVO,Ackley,1000,0,-0.3759654939057282,998.9630464036018,324,1120682288
rand1bin,4/5,25,SMCO_BR_EVO,Ackley,1000,0,-0.08189763724595567,876.7981434138492,175,1120682288
rand1bin,1/2,16,SMCO_R_EVO,Ackley,1000,1,-0.07534357975048112,670.4917378332466,316,1434004311
rand1bin,4/5,25,SMCO_EVO,Ackley,1000,0,-0.3812732446722298,1049.6878365250304,325,1120682288
rand1bin,1/2,16,SMCO_BR_EVO,Ackley,1000,1,-0.0821309371293748,708.7598335659131,166,1434004311
rand1bin,full,32,SMCO_BR_EVO,Ackley,1000,0,-0.07989171393608929,1420.1588070355356,182,1120682288
rand1bin,2/3,21,SMCO_EVO,Ackley,1000,1,-0.3908390758464688,712.2423917930573,321,1434004311
rand1bin,2/3,21,SMCO_R_EVO,Ackley,1000,1,-0.07572667114827114,685.0450185770169,321,1434004311
rand1bin,full,32,SMCO_R_EVO,Ackley,1000,1,-0.07356380737757151,1046.5973102701828,332,1434004311
rand1bin,2/3,21,SMCO_BR_EVO,Ackley,1000,1,-0.08022165317351737,718.7335976893082,171,1434004311
rand1bin,3/4,24,SMCO_EVO,Ackley,1000,1,-0.38613052275409787,751.841539427638,324,1434004311
rand1bin,full,32,SMCO_EVO,Ackley,1000,1,-0.37807683494561006,1321.8175820279866,332,1434004311
rand1bin,3/4,24,SMCO_BR_EVO,Ackley,1000,1,-0.08007069129005417,857.4349487321451,174,1434004311
rand1bin,4/5,25,SMCO_R_EVO,Ackley,1000,1,-0.07540589883755233,800.6716000773013,325,1434004311
rand1bin,1/2,16,SMCO_EVO,Ackley,1000,2,-0.4061540230797154,681.9589841170236,316,531629005
rand1bin,1/2,16,SMCO_R_EVO,Ackley,1000,2,-0.07513192765103627,670.1698714513332,316,531629005
rand1bin,full,32,SMCO_BR_EVO,Ackley,1000,1,-0.08069225078434572,1435.060765854083,182,1434004311
rand1bin,1/2,16,SMCO_BR_EVO,Ackley,1000,2,-0.08218407356231738,732.7877057548612,166,531629005
rand1bin,2/3,21,SMCO_EVO,Ackley,1000,2,-0.3918519618105276,621.0427634418011,321,531629005
rand1bin,3/4,24,SMCO_R_EVO,Ackley,1000,1,-0.07517494816158932,1023.0118904812261,324,1434004311
rand1bin,2/3,21,SMCO_R_EVO,Ackley,1000,2,-0.07574847155514464,659.492310599424,321,531629005
rand1bin,4/5,25,SMCO_EVO,Ackley,1000,1,-0.38425461884575585,1069.446700704284,325,1434004311
rand1bin,full,32,SMCO_R_EVO,Ackley,1000,2,-0.07341188064441839,1013.3096424005926,332,531629005
rand1bin,2/3,21,SMCO_BR_EVO,Ackley,1000,2,-0.08087759707755682,703.9229733459651,171,531629005
rand1bin,4/5,25,SMCO_BR_EVO,Ackley,1000,1,-0.08164682075480245,1176.6631870651618,175,1434004311
rand1bin,3/4,24,SMCO_EVO,Ackley,1000,2,-0.3860033228665931,769.2891408810392,324,531629005
rand1bin,full,32,SMCO_EVO,Ackley,1000,2,-0.37239891840773653,1321.8026854358613,332,531629005
rand1bin,3/4,24,SMCO_R_EVO,Ackley,1000,2,-0.07352437739892936,773.732555209659,324,531629005
rand1bin,1/2,16,SMCO_EVO,Ackley,1000,3,-0.40715247770719687,507.74212899431586,316,1600534947
rand1bin,full,32,SMCO_BR_EVO,Ackley,1000,2,-0.08038067891233824,1475.063094762154,182,531629005
rand1bin,4/5,25,SMCO_EVO,Ackley,1000,2,-0.3870300547482981,796.8513995688409,325,531629005
rand1bin,4/5,25,SMCO_R_EVO,Ackley,1000,2,-0.07410303864093182,782.2901030220091,325,531629005
rand1bin,1/2,16,SMCO_BR_EVO,Ackley,1000,3,-0.08119215233209376,567.702585592866,166,1600534947
rand1bin,1/2,16,SMCO_R_EVO,Ackley,1000,3,-0.07538344237322336,678.6559250159189,316,1600534947
rand1bin,4/5,25,SMCO_BR_EVO,Ackley,1000,2,-0.0817150962025548,939.6465234560892,175,531629005
